name;region;country;lat;lon;tz_id;localtime;last_updated;temp_c;temp_f;is_day;condition_text;condition_code;wind_mph;wind_kph;wind_degree;pressure_in;precip_in;humidity;cloud;feelslike_c;uv;gust_mph;gust_kph
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:42;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:43;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:42;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:43;21/05/2024 10:30;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:42;21/05/2024 10:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;90;29.8;0.0;59;25;38.5;8.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:47;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:48;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:47;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:48;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:47;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:48;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:47;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:48;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:51;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:52;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:51;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:52;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:51;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:52;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:51;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:59;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:59;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 10:59;21/05/2024 10:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;38.5;8.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:02;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 10:55;21/05/2024 10:45;23.6;74.6;1;Patchy rain nearby;1063;2.2;3.6;179;29.89;0.0;65;81;25.3;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:02;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:03;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:02;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:03;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:02;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:03;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:06;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:03;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:06;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:07;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:06;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:07;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:09;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:07;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:09;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:10;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:09;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:10;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:09;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:10;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:13;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:10;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:13;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:14;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:13;21/05/2024 11:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.8;0.0;59;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:14;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:16;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:14;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:16;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:14;21/05/2024 11:00;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:16;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:18;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:16;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:18;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:20;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:18;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:20;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:18;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:20;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:22;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:23;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:22;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:23;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:22;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:23;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:22;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:23;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:27;21/05/2024 11:15;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:30;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:34;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:38;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:38;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:38;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:38;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:42;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:37;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:42;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:44;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
